site_code,collection_period,axis1,axis2,centroid_dist
PD,2018-06-01,-0.4549639674475426,-0.6121035933627251,0.7265086512438872
PD,2018-08-01,-0.45349877350075996,-0.03203183287053983,0.7268913296840497
PD,2018-09-01,1.1368271051047698,0.8167383174063815,1.4686632425223107
PD,2019-03-01,0.8661042878474879,0.4500729014112402,1.013556536294728
PD,2019-10-01,0.9847836112623688,-0.12130774830910214,0.7989073501352247
PD,2020-01-01,1.1168491476149858,0.3069139071195828,1.103157010428951
PD,2020-06-01,1.2211023595078145,0.5833560915205983,1.3571458580271016
PD,2020-09-01,0.9230593184047795,-0.14615192114565637,0.7329445156716151
PL,2017-04-01,0.943662663872389,-0.170011409333852,0.3700380970192543
PL,2017-10-01,1.0790086466481934,0.32774682546143835,0.19309086849665064
